Entrez,ENS,Biotype,HGNC,logFC,AveExpr,t,P.Value,adj.P.Val,B,GeneList,LncList
91133,ENSG00000154655,protein_coding,L3MBTL4,0.272601535,3.503205321,2.938790917,0.003966636,0.017415898,-2.093856829,TRUE,FALSE
3895,ENSG00000126777,protein_coding,KTN1,0.272583004,7.956371988,3.137704462,0.002152172,0.011606541,-1.674000876,TRUE,FALSE
3778,ENSG00000156113,protein_coding,KCNMA1,-0.272491484,7.157127549,-3.095522536,0.002455921,0.012692532,-1.820068095,TRUE,FALSE
1491,ENSG00000116761,protein_coding,CTH,-0.2724404,2.550686124,-2.799553185,0.005982898,0.0230672,-2.374890787,FALSE,FALSE
3093,ENSG00000078140,protein_coding,UBE2K,-0.272412604,6.863481881,-3.318126861,0.00120643,0.007955841,-1.187917033,FALSE,FALSE
23451,ENSG00000115524,protein_coding,SF3B1,0.272322812,8.032943707,3.669071458,0.000367153,0.003741231,-0.078587841,FALSE,FALSE
79725,ENSG00000168152,protein_coding,THAP9,0.272174464,3.719734516,2.45065275,0.015731166,0.045693931,-3.305795586,TRUE,FALSE
285203,ENSG00000163378,protein_coding,EOGT,-0.272164814,4.456745435,-3.527764135,0.000598678,0.005122119,-0.506331713,FALSE,FALSE
55915,ENSG00000132434,protein_coding,LANCL2,-0.272124983,5.892501692,-4.185990892,5.51E-05,0.001328521,1.637498739,FALSE,FALSE
6256,ENSG00000186350,protein_coding,RXRA,0.272053916,6.833326289,3.211356994,0.001703938,0.010006225,-1.503662284,FALSE,FALSE
9908,ENSG00000138757,protein_coding,G3BP2,-0.27202497,7.210568907,-3.064791043,0.002701728,0.013529415,-1.900746432,FALSE,FALSE
54532,ENSG00000145390,protein_coding,USP53,0.27183567,4.875080699,2.599502787,0.010531444,0.034388903,-3.075070735,FALSE,FALSE
1363,ENSG00000109472,protein_coding,CPE,-0.271834607,10.16920191,-2.520041867,0.013074506,0.040041102,-3.142494763,FALSE,FALSE
2739,ENSG00000124767,protein_coding,GLO1,-0.271755659,6.890010386,-4.917057511,2.88E-06,0.00036932,4.381674326,FALSE,FALSE
22985,ENSG00000100813,protein_coding,ACIN1,0.271714976,7.195471698,5.001311328,2.01E-06,0.000331882,4.719024963,FALSE,FALSE
51616,ENSG00000187325,protein_coding,TAF9B,-0.271621179,5.49975736,-4.597924202,1.08E-05,0.000595659,3.148627337,FALSE,FALSE
5681,ENSG00000159792,protein_coding,PSKH1,0.271572256,4.099521021,2.629617735,0.009690536,0.032477889,-2.933442116,FALSE,FALSE
2631,ENSG00000146729,protein_coding,NIPSNAP2,-0.271510833,6.350923071,-3.626389134,0.000426177,0.004108031,-0.253191881,FALSE,FALSE
29954,ENSG00000009830,protein_coding,POMT2,0.271506378,5.400728729,3.15153409,0.002060437,0.011267222,-1.661338227,FALSE,FALSE
1329,ENSG00000135940,protein_coding,COX5B,-0.271463149,7.142348245,-3.615196237,0.00044308,0.004192807,-0.274060049,FALSE,FALSE
2029,ENSG00000143420,protein_coding,ENSA,-0.271363834,7.666504252,-4.320533426,3.27E-05,0.001021513,2.133012018,FALSE,FALSE
27068,ENSG00000138777,protein_coding,PPA2,-0.271315016,5.12610096,-3.35521155,0.001068113,0.007415813,-1.066749213,FALSE,FALSE
54454,ENSG00000119778,protein_coding,ATAD2B,0.271226065,3.933719167,3.266913806,0.001425139,0.008894848,-1.233393506,FALSE,FALSE
4552,ENSG00000124275,protein_coding,MTRR,0.271224885,5.346833746,3.57358984,0.000511633,0.004603607,-0.398607398,FALSE,FALSE
91039,ENSG00000142002,protein_coding,DPP9,0.271127274,5.024802328,3.992100121,0.00011438,0.001952449,0.979301845,TRUE,FALSE
55056,NA,NA,NA,-0.271078242,4.355645522,-3.061568946,0.002728778,0.013627434,-1.847604535,FALSE,FALSE
200312,ENSG00000099999,protein_coding,RNF215,-0.271066621,4.452433448,-3.889338486,0.000166952,0.002393449,0.659092536,FALSE,FALSE
9521,ENSG00000124802,protein_coding,EEF1E1,-0.27096975,4.086383502,-3.405508905,0.000904141,0.006661766,-0.842174855,FALSE,FALSE
10947,ENSG00000070718,protein_coding,AP3M2,-0.270892522,5.816313548,-3.839667358,0.000199962,0.002645397,0.449557788,FALSE,FALSE
10471,ENSG00000224782,protein_coding,PFDN6,-0.270800335,5.234762896,-3.726362684,0.000300007,0.003321614,0.084214101,FALSE,FALSE
90957,ENSG00000163214,protein_coding,DHX57,-0.270731488,4.311358777,-3.274487499,0.001390614,0.008750814,-1.240308248,TRUE,FALSE
84662,ENSG00000126603,protein_coding,GLIS2,0.270729383,3.780576048,2.626960618,0.009762216,0.032637247,-2.913314992,FALSE,FALSE
23580,ENSG00000179604,protein_coding,CDC42EP4,0.270589863,6.860436519,2.43521359,0.016383993,0.047099963,-3.50080109,FALSE,FALSE
641,ENSG00000197299,protein_coding,BLM,0.270557009,3.222230969,2.61792524,0.010009554,0.033167729,-2.879891467,FALSE,FALSE
84807,ENSG00000167604,protein_coding,NFKBID,0.270520215,2.125956839,2.889708813,0.004592425,0.019147266,-2.124593287,FALSE,FALSE
10893,ENSG00000125966,protein_coding,MMP24,-0.270396549,5.224461225,-3.076812197,0.002602983,0.013185149,-1.871704181,TRUE,FALSE
84996,NA,NA,NA,-0.27037507,2.265468393,-3.292779186,0.001310426,0.008384247,-1.068873723,FALSE,FALSE
8398,ENSG00000184381,protein_coding,PLA2G6,0.270370021,5.054604956,2.512250027,0.013351354,0.040674009,-3.275306754,FALSE,FALSE
101928498,NA,NA,NA,-0.270344879,2.560275153,-2.627623233,0.009744296,0.032607425,-2.782894571,FALSE,FALSE
54876,ENSG00000163257,protein_coding,DCAF16,-0.270271399,5.132468892,-2.426459898,0.016764746,0.047967089,-3.482579904,FALSE,FALSE
10204,ENSG00000102898,protein_coding,NUTF2,-0.270257754,6.301772702,-4.459642903,1.89E-05,0.000774871,2.621402157,TRUE,FALSE
7566,ENSG00000154957,protein_coding,ZNF18,-0.270139416,3.720793641,-2.963693118,0.003680054,0.016556476,-2.060695482,FALSE,FALSE
100289019,NA,NA,NA,0.270124376,3.707753831,2.621230814,0.009918417,0.032965144,-2.902634002,FALSE,FALSE
375743,ENSG00000188647,protein_coding,PTAR1,0.270099496,6.263597534,2.633325281,0.009591313,0.03225602,-3.045775539,FALSE,FALSE
101928780,NA,NA,NA,0.270057376,3.567097783,2.847095816,0.005207851,0.020852752,-2.329827462,FALSE,FALSE
6778,ENSG00000166888,protein_coding,STAT6,0.26997509,5.751706564,3.057425012,0.002763935,0.01374696,-1.940383791,FALSE,FALSE
253639,ENSG00000177842,protein_coding,ZNF620,0.269971686,2.023245865,2.570253084,0.011410551,0.036456535,-2.869774758,FALSE,FALSE
2483,ENSG00000275145,protein_coding,FRG1,-0.269892247,3.930800235,-3.596099119,0.000473391,0.004370823,-0.255808075,FALSE,FALSE
101928589,NA,NA,NA,-0.269808117,4.243684604,-3.314782199,0.001219696,0.008001753,-1.134365774,FALSE,FALSE
54822,ENSG00000092439,protein_coding,TRPM7,0.269732446,5.412790072,3.761883017,0.000264414,0.003080797,0.199822846,FALSE,FALSE
55005,ENSG00000155906,protein_coding,RMND1,-0.269653228,3.750222231,-3.737224761,0.000288667,0.003262949,0.204087482,FALSE,FALSE
8317,ENSG00000097046,protein_coding,CDC7,-0.269544369,3.686876655,-2.648597033,0.009192206,0.031254568,-2.840255506,FALSE,FALSE
199704,ENSG00000196967,protein_coding,ZNF585A,0.269506055,3.801166097,2.964154792,0.003674925,0.016549233,-2.047904213,FALSE,FALSE
343099,ENSG00000122483,protein_coding,CCDC18,-0.269463857,2.615463631,-2.813897891,0.005738624,0.022388849,-2.349969355,TRUE,FALSE
10621,ENSG00000132664,protein_coding,POLR3F,-0.26944305,4.549523292,-3.895721745,0.000163107,0.002365636,0.676258457,FALSE,FALSE
2011,ENSG00000072518,protein_coding,MARK2,0.269370621,5.566880109,3.629802263,0.000421145,0.004075167,-0.224433076,FALSE,FALSE
10480,ENSG00000149100,protein_coding,EIF3M,-0.269332013,6.032892919,-3.999858152,0.000111131,0.001930728,0.979352787,FALSE,FALSE
162993,ENSG00000196605,protein_coding,ZNF846,0.26922465,3.275215742,2.796074538,0.006043548,0.023246041,-2.439362255,FALSE,FALSE
59286,ENSG00000198258,protein_coding,UBL5,-0.269182974,6.228539333,-4.890037302,3.23E-06,0.000373845,4.270839822,FALSE,FALSE
7702,ENSG00000166478,protein_coding,ZNF143,0.269121717,4.156583279,3.864083862,0.000183027,0.002516012,0.590826123,FALSE,FALSE
9382,ENSG00000166685,protein_coding,COG1,-0.269036517,5.754607014,-3.497455438,0.000663725,0.005486498,-0.636846488,FALSE,FALSE
10745,ENSG00000116793,protein_coding,PHTF1,-0.268936006,4.553501092,-3.017840465,0.003121528,0.014778924,-1.975100372,FALSE,FALSE
100306951,NA,NA,NA,-0.268931646,3.353168074,-3.277596279,0.00137667,0.008684826,-1.172577965,FALSE,FALSE
7352,ENSG00000175564,protein_coding,UCP3,0.268873481,1.987551867,2.684553747,0.008311161,0.029120532,-2.611874475,FALSE,FALSE
4214,ENSG00000095015,protein_coding,MAP3K1,0.268867289,4.109160786,2.637702275,0.009475356,0.031946663,-2.91992624,FALSE,FALSE
440400,ENSG00000219200,protein_coding,RNASEK,-0.268755994,6.628389426,-3.912310698,0.000153505,0.002272659,0.686439256,FALSE,FALSE
598,ENSG00000171552,protein_coding,BCL2L1,0.268637835,6.613254904,3.582689954,0.000495834,0.004505301,-0.386430656,FALSE,FALSE
5521,ENSG00000156475,protein_coding,PPP2R2B,-0.268614441,6.873311091,-4.010717574,0.00010673,0.00188864,1.026934348,FALSE,FALSE
284942,NA,NA,NA,0.268586278,2.184010788,2.873677344,0.004815673,0.019759431,-2.164389454,FALSE,FALSE
124565,ENSG00000157637,protein_coding,SLC38A10,0.268554302,5.558427163,3.123498175,0.002250342,0.01197141,-1.746277834,FALSE,FALSE
5289,ENSG00000078142,protein_coding,PIK3C3,0.268544583,4.271536991,3.626213557,0.000426438,0.004108288,-0.174996728,FALSE,FALSE
11315,ENSG00000116288,protein_coding,PARK7,-0.268486874,7.50585181,-4.918463667,2.86E-06,0.00036932,4.393238462,FALSE,FALSE
57154,ENSG00000198742,protein_coding,SMURF1,0.268439924,5.284455799,3.865506716,0.000182083,0.00251378,0.552759578,TRUE,FALSE
51317,ENSG00000135365,protein_coding,PHF21A,0.268156054,6.283185357,4.257241343,4.18E-05,0.001171494,1.881952119,FALSE,FALSE
27439,ENSG00000183307,protein_coding,TMEM121B,-0.268128606,4.068952037,-2.422866719,0.016923299,0.048296107,-3.402762847,FALSE,FALSE
51604,ENSG00000124155,protein_coding,PIGT,0.268114587,5.336018016,2.754614454,0.006810838,0.025183627,-2.699600514,FALSE,FALSE
129303,ENSG00000168890,protein_coding,TMEM150A,0.268090419,3.594274618,3.075240725,0.002615699,0.013230501,-1.750751815,FALSE,FALSE
25885,ENSG00000068654,protein_coding,POLR1A,0.267943962,4.076394253,3.236576384,0.001571613,0.009489044,-1.322967123,FALSE,FALSE
23131,ENSG00000186566,protein_coding,GPATCH8,0.26792404,6.220130288,4.106677385,7.45E-05,0.001563961,1.360694245,FALSE,FALSE
8153,ENSG00000108830,protein_coding,RND2,0.267887478,5.887278032,3.134586368,0.002173372,0.011682122,-1.733684125,FALSE,FALSE
5764,ENSG00000105894,protein_coding,PTN,-0.267849013,7.598921282,-2.798209672,0.006006256,0.023138035,-2.595071998,FALSE,FALSE
158234,ENSG00000165275,protein_coding,TRMT10B,0.267743391,4.363969716,4.73265503,6.23E-06,0.000470025,3.683630497,FALSE,FALSE
23051,ENSG00000174306,protein_coding,ZHX3,0.2677245,7.045528282,3.993870577,0.00011363,0.001943344,0.969832186,TRUE,FALSE
84276,ENSG00000145029,protein_coding,NICN1,-0.267722103,5.554081862,-3.799524496,0.000231088,0.002851215,0.316684542,FALSE,FALSE
102725509,NA,NA,NA,0.267662686,0.753542542,2.421229688,0.016995976,0.04844735,-3.128801411,FALSE,FALSE
387522,ENSG00000124208,protein_coding,TMEM189-UBE2V1,-0.267616848,7.037661552,-5.081915242,1.42E-06,0.000294197,5.042033229,FALSE,FALSE
3188,ENSG00000126945,protein_coding,HNRNPH2,-0.267601979,6.997211353,-4.458720292,1.90E-05,0.000774871,2.626483017,FALSE,FALSE
282679,ENSG00000178301,protein_coding,AQP11,-0.267571558,2.319490645,-3.646747127,0.000396985,0.003925538,-0.037918411,FALSE,FALSE
80790,ENSG00000153815,protein_coding,CMIP,-0.26746006,6.851255909,-3.512146213,0.000631407,0.005306593,-0.599239136,FALSE,FALSE
7158,ENSG00000067369,protein_coding,TP53BP1,0.267449703,5.771260917,3.796015237,0.000234017,0.002867241,0.312003671,FALSE,FALSE
4780,ENSG00000116044,protein_coding,NFE2L2,0.267443567,6.69804253,2.526220466,0.012858645,0.039579954,-3.294601416,FALSE,FALSE
5426,ENSG00000177084,protein_coding,POLE,0.267279684,4.51140056,2.585095072,0.010956547,0.035365891,-3.065450287,FALSE,FALSE
220002,ENSG00000162144,protein_coding,CYB561A3,0.267169883,4.310828424,3.455547234,0.000764689,0.00597025,-0.708059059,TRUE,FALSE
84619,ENSG00000197114,protein_coding,ZGPAT,0.267146917,4.335798568,2.85483304,0.005090784,0.020496031,-2.38335802,FALSE,FALSE
23600,ENSG00000242110,protein_coding,AMACR,-0.267051652,4.070998128,-2.657744045,0.00896041,0.03069198,-2.854504346,FALSE,FALSE
5598,ENSG00000166484,protein_coding,MAPK7,0.267004132,3.464237801,3.514164362,0.000627085,0.005285427,-0.474275989,TRUE,FALSE
56849,ENSG00000182916,protein_coding,TCEAL7,-0.266950671,6.298807203,-2.91004841,0.004322852,0.018434243,-2.33939886,FALSE,FALSE
10776,ENSG00000128989,protein_coding,ARPP19,-0.26691495,8.966764246,-3.344586957,0.001106141,0.007582135,-1.036246679,FALSE,FALSE
23261,ENSG00000171735,protein_coding,CAMTA1,-0.266866488,6.980345835,-2.742729268,0.007046594,0.025800336,-2.760865138,FALSE,FALSE
79133,ENSG00000101247,protein_coding,NDUFAF5,-0.266736961,3.799399295,-3.138093477,0.00214954,0.011605542,-1.587067851,FALSE,FALSE
11076,ENSG00000171368,protein_coding,TPPP,0.266602617,9.065110656,2.883176076,0.004682226,0.019388342,-2.318642474,FALSE,FALSE
57592,ENSG00000143373,protein_coding,ZNF687,0.266594681,4.480192207,3.42310788,0.000852575,0.006433469,-0.809272273,TRUE,FALSE
9666,ENSG00000198919,protein_coding,DZIP3,-0.266565352,6.212945205,-3.814899205,0.000218658,0.002787853,0.36399611,FALSE,FALSE
64965,ENSG00000135972,protein_coding,MRPS9,-0.26643484,4.655251893,-3.920559114,0.000148934,0.002237109,0.751134401,FALSE,FALSE
9145,ENSG00000100321,protein_coding,SYNGR1,-0.266420136,7.59289012,-2.43512064,0.016387996,0.047103766,-3.470339594,FALSE,FALSE
84720,ENSG00000165282,protein_coding,PIGO,0.266281228,4.067278787,2.460611015,0.015322484,0.044810366,-3.30070958,FALSE,FALSE
84552,ENSG00000178184,protein_coding,PARD6G,0.266273591,2.858712534,2.809963627,0.005804698,0.022575285,-2.377857678,FALSE,FALSE
200058,NA,NA,NA,-0.266178351,3.183713671,-2.616465063,0.010050051,0.033270571,-2.870953073,FALSE,FALSE
7593,ENSG00000099326,protein_coding,MZF1,0.266156143,4.61016671,2.56188411,0.011673943,0.037022236,-3.131783039,FALSE,FALSE
10908,ENSG00000032444,protein_coding,PNPLA6,0.266137046,6.499240217,2.843458045,0.005263738,0.021019089,-2.510872318,FALSE,FALSE
54495,ENSG00000166479,protein_coding,TMX3,-0.266037525,6.028156961,-3.918901021,0.000149842,0.002244064,0.708619971,FALSE,FALSE
5515,ENSG00000113575,protein_coding,PPP2CA,-0.266035162,7.695063769,-3.316259273,0.001213821,0.007978093,-1.170656318,FALSE,FALSE
87769,ENSG00000134864,protein_coding,GGACT,-0.266006964,3.34172621,-3.673875491,0.000361017,0.003705427,0.017112023,FALSE,FALSE
654364,ENSG00000011052,protein_coding,NME1-NME2,-0.265902313,7.192208382,-4.297526549,3.58E-05,0.001077498,2.040420918,FALSE,FALSE
10620,ENSG00000179361,protein_coding,ARID3B,0.265823783,1.81682748,2.902633685,0.004419395,0.018705295,-2.077641106,FALSE,FALSE
104,ENSG00000197381,protein_coding,ADARB1,-0.265692764,5.383780575,-2.837909751,0.005350035,0.021267084,-2.505747705,FALSE,FALSE
26013,ENSG00000185513,protein_coding,L3MBTL1,0.265688661,4.002364801,3.153686463,0.002046491,0.011219646,-1.55109945,FALSE,FALSE
100529097,ENSG00000257529,protein_coding,RPL36A-HNRNPH2,-0.265664992,7.026296214,-4.443431372,2.01E-05,0.000787684,2.570313602,FALSE,FALSE
56204,ENSG00000047346,protein_coding,FAM214A,0.265662379,5.199188181,3.267506755,0.001422407,0.008884107,-1.319259418,FALSE,FALSE
22890,ENSG00000126804,protein_coding,ZBTB1,0.265532373,5.625593899,2.867691668,0.004901546,0.019999356,-2.445501937,FALSE,FALSE
23118,ENSG00000055208,protein_coding,TAB2,0.265489464,6.614815955,3.171772266,0.001932724,0.010793511,-1.62071282,FALSE,FALSE
84909,ENSG00000148120,protein_coding,AOPEP,0.265435744,4.787671703,2.970123639,0.003609212,0.016363376,-2.134040623,FALSE,FALSE
55313,ENSG00000103381,protein_coding,CPPED1,0.265359415,4.615463007,2.706268861,0.007816864,0.027844745,-2.792069555,FALSE,FALSE
9817,ENSG00000079999,protein_coding,KEAP1,0.265346956,5.817153654,3.392690681,0.000943525,0.00684664,-0.970240153,FALSE,FALSE
9873,ENSG00000137478,protein_coding,FCHSD2,0.265343978,6.54147335,3.439928273,0.000805884,0.00617657,-0.833350251,FALSE,FALSE
23241,ENSG00000179364,protein_coding,PACS2,0.26517735,7.55005696,2.967337503,0.00363975,0.016445301,-2.159250237,FALSE,FALSE
84987,ENSG00000178449,protein_coding,COX14,-0.265118102,4.843643958,-3.957269579,0.000130118,0.002096918,0.865119229,FALSE,FALSE
51093,ENSG00000143303,protein_coding,RRNAD1,0.265115667,4.541727669,3.431911231,0.00082783,0.006298102,-0.79560315,FALSE,FALSE
114795,ENSG00000139364,protein_coding,TMEM132B,-0.264879131,6.29343932,-3.516890107,0.000621291,0.005251704,-0.591563679,FALSE,FALSE
84329,ENSG00000122986,protein_coding,HVCN1,0.264858032,4.371528633,2.430588589,0.016584194,0.04752784,-3.435415359,FALSE,FALSE
654320,NA,NA,NA,-0.264824843,3.787621563,-2.998600176,0.003310349,0.015430159,-1.975010346,FALSE,FALSE
79781,ENSG00000132321,protein_coding,IQCA1,-0.264661682,5.227226009,-2.4721847,0.014859422,0.043850008,-3.414008448,FALSE,FALSE
51026,ENSG00000111711,protein_coding,GOLT1B,-0.264555763,5.600378819,-3.806779621,0.000225141,0.002820748,0.344582995,FALSE,FALSE
84698,ENSG00000180881,protein_coding,CAPS2,-0.264463042,4.155218142,-2.961113306,0.003708832,0.016643362,-2.094880003,FALSE,FALSE
6152,ENSG00000114391,protein_coding,RPL24,-0.264455704,7.643580474,-4.272522251,3.94E-05,0.001147962,1.961913868,FALSE,FALSE
57106,ENSG00000090971,protein_coding,NAT14,-0.264450668,5.004789591,-2.484028226,0.014398531,0.042849521,-3.368241385,FALSE,FALSE
53407,ENSG00000168818,protein_coding,STX18,-0.264415056,4.807856596,-3.731521646,0.000294569,0.00329088,0.121008568,TRUE,FALSE
23254,ENSG00000189337,protein_coding,KAZN,0.264374089,6.225713256,2.746542849,0.006970151,0.025616469,-2.759194694,TRUE,FALSE
51441,ENSG00000198492,protein_coding,YTHDF2,-0.264354576,5.277428216,-4.038337913,9.63E-05,0.001787468,1.126513162,FALSE,FALSE
10691,ENSG00000162419,protein_coding,GMEB1,0.264272037,2.500256582,3.148426051,0.002080731,0.011328802,-1.468942769,FALSE,FALSE
55191,ENSG00000172890,protein_coding,NADSYN1,0.26417616,5.00040379,2.778282314,0.006362613,0.024106472,-2.642078052,FALSE,FALSE
339344,ENSG00000176182,protein_coding,MYPOP,-0.264082878,4.461257023,-2.695155548,0.008066401,0.028478605,-2.818239228,FALSE,FALSE
22982,ENSG00000151240,protein_coding,DIP2C,0.26402668,6.336135705,4.3854935,2.53E-05,0.000895146,2.351564851,FALSE,FALSE
81857,ENSG00000104973,protein_coding,MED25,0.264024396,4.582437637,2.746060355,0.00697978,0.025635784,-2.677671414,FALSE,FALSE
55762,ENSG00000167562,protein_coding,ZNF701,0.264001851,2.06134054,2.779019075,0.006349102,0.024073735,-2.388294109,FALSE,FALSE
57532,ENSG00000108256,protein_coding,NUFIP2,0.263958271,6.942419529,2.830505959,0.005467207,0.021600995,-2.538787085,FALSE,FALSE
56942,ENSG00000103121,protein_coding,CMC2,-0.263945178,5.616675209,-3.786142371,0.00024245,0.002927627,0.264651509,FALSE,FALSE
5062,ENSG00000180370,protein_coding,PAK2,0.263845783,6.560345702,3.784580529,0.00024381,0.002930055,0.259549943,FALSE,FALSE
171023,ENSG00000171456,protein_coding,ASXL1,0.263700661,6.121347582,4.777876051,5.16E-06,0.000437045,3.834219206,FALSE,FALSE
101928983,NA,NA,NA,0.263650356,2.278091719,2.507902312,0.0135081,0.041026677,-3.025656223,FALSE,FALSE
10559,ENSG00000164414,protein_coding,SLC35A1,-0.263607932,5.181481142,-3.445946004,0.000789771,0.006095591,-0.788222946,FALSE,FALSE
7168,ENSG00000140416,protein_coding,TPM1,-0.263575831,6.807329556,-3.993620826,0.000113736,0.001943344,0.96528936,TRUE,FALSE
11064,ENSG00000119397,protein_coding,CNTRL,0.263547507,4.515571699,3.732982109,0.000293047,0.00329018,0.149503553,FALSE,FALSE
100129361,ENSG00000262986,processed_pseudogene,SMIM10L1,-0.263496235,5.566409941,-3.789815412,0.00023928,0.002901541,0.276856992,FALSE,FALSE
23788,ENSG00000109919,protein_coding,MTCH2,-0.263448936,5.853639884,-3.838436793,0.000200854,0.002653203,0.442060841,FALSE,FALSE
56882,ENSG00000197622,protein_coding,CDC42SE1,0.263350505,6.613716995,3.280151063,0.001365309,0.008628633,-1.305864362,FALSE,FALSE
93627,ENSG00000145348,protein_coding,TBCK,0.263167821,5.033232334,3.778681664,0.000249013,0.002966225,0.270844662,FALSE,FALSE
221545,ENSG00000233641,protein_coding,C6orf136,-0.263126778,5.165700472,-3.00734568,0.003223253,0.015152734,-2.056406547,FALSE,FALSE
100271715,ENSG00000214694,protein_coding,ARHGEF33,-0.263008956,2.022371484,-2.817009742,0.00568685,0.022263684,-2.297968197,FALSE,FALSE
100861548,NA,NA,NA,-0.262899801,8.009298145,-4.691261448,7.39E-06,0.000488268,3.516952022,FALSE,FALSE
266971,NA,NA,NA,-0.262621097,2.318521496,-2.934870225,0.004013583,0.017553933,-2.025981611,FALSE,FALSE
57130,ENSG00000105726,protein_coding,ATP13A1,0.262609695,5.532997795,3.190673945,0.001820131,0.010429954,-1.55306807,FALSE,FALSE
11163,ENSG00000173598,protein_coding,NUDT4,-0.2624543,4.910696975,-2.654797359,0.009034499,0.030838756,-2.939631212,FALSE,FALSE
58525,ENSG00000011451,protein_coding,WIZ,0.262415964,6.018875991,2.902361471,0.004422976,0.018707768,-2.363689774,FALSE,FALSE
1272,ENSG00000018236,protein_coding,CNTN1,-0.262387276,8.377876906,-3.421299443,0.000857744,0.006465835,-0.833058248,FALSE,FALSE
5805,ENSG00000150787,protein_coding,PTS,-0.262335683,4.642947308,-3.985108187,0.000117385,0.001988315,0.970882853,FALSE,FALSE
10597,ENSG00000256060,protein_coding,TRAPPC2B,-0.262094012,1.852246086,-3.030845585,0.002999584,0.014385896,-1.756517917,FALSE,FALSE
254225,ENSG00000166439,protein_coding,RNF169,0.262056348,4.835704834,3.632581753,0.000417089,0.004058254,-0.19225495,FALSE,FALSE
81,ENSG00000130402,protein_coding,ACTN4,0.261970752,7.687127796,3.708946867,0.000319076,0.003441712,0.03955127,FALSE,FALSE
4800,ENSG00000001167,protein_coding,NFYA,0.261903327,5.575409897,3.872742063,0.000177357,0.002471955,0.55600343,FALSE,FALSE
23198,ENSG00000068878,protein_coding,PSME4,0.261802738,5.622424924,2.987430468,0.003424746,0.015787592,-2.118540489,FALSE,FALSE
125950,ENSG00000161847,protein_coding,RAVER1,0.261687625,4.609635914,3.186026574,0.001847234,0.010537984,-1.522476131,FALSE,FALSE
2290,ENSG00000176165,protein_coding,FOXG1,-0.261637109,6.159384655,-3.442020095,0.000800248,0.006153497,-0.826853721,FALSE,FALSE
11345,ENSG00000034713,protein_coding,GABARAPL2,-0.261545123,7.595308111,-4.600506848,1.07E-05,0.000592056,3.165946123,FALSE,FALSE
8976,ENSG00000106299,protein_coding,WASL,-0.261512245,6.79109925,-3.539561296,0.000575023,0.004995088,-0.517780408,FALSE,FALSE
22924,ENSG00000084764,protein_coding,MAPRE3,-0.261432396,7.1261232,-2.831540691,0.005450691,0.021559967,-2.527056486,FALSE,FALSE
79612,ENSG00000172766,protein_coding,NAA16,0.261395151,5.129949976,2.893172824,0.004545452,0.019059893,-2.354935245,FALSE,FALSE
6919,ENSG00000171703,protein_coding,TCEA2,-0.261062542,5.92719319,-2.784436295,0.006250558,0.023833725,-2.667849209,FALSE,FALSE
25792,ENSG00000148337,protein_coding,CIZ1,0.261058465,6.482248053,4.005687382,0.000108747,0.001908181,1.003425148,FALSE,FALSE
51251,ENSG00000122643,protein_coding,NT5C3A,-0.261054235,4.296872982,-3.470085921,0.00072813,0.005810685,-0.667264896,FALSE,FALSE
553115,ENSG00000162517,protein_coding,PEF1,-0.260981475,6.056218666,-3.944625089,0.000136327,0.002159374,0.791658215,TRUE,FALSE
65220,ENSG00000008130,protein_coding,NADK,0.260979954,4.848011713,3.228770778,0.001611508,0.009643816,-1.413178661,FALSE,FALSE
79921,ENSG00000133142,protein_coding,TCEAL4,-0.260961668,7.148958559,-3.842431521,0.000197973,0.002628968,0.462864128,FALSE,FALSE
84908,ENSG00000035141,protein_coding,FAM136A,-0.260924072,4.353096652,-4.244032602,4.40E-05,0.001204603,1.880580118,FALSE,FALSE
57647,ENSG00000150990,protein_coding,DHX37,0.260872811,3.603678535,2.755411886,0.00679528,0.025136742,-2.565619478,FALSE,FALSE
55588,ENSG00000063322,protein_coding,MED29,-0.260734956,6.442547807,-3.469633008,0.000729243,0.005812129,-0.739572933,FALSE,FALSE
60314,ENSG00000139637,protein_coding,C12orf10,-0.260699713,4.828662997,-2.984130361,0.003459235,0.015896568,-2.095404145,FALSE,FALSE
6744,ENSG00000138434,protein_coding,ITPRID2,0.260682681,7.950125415,2.746572767,0.006969554,0.025616469,-2.71240876,FALSE,FALSE
4331,ENSG00000020426,protein_coding,MNAT1,-0.26058641,4.235759665,-4.096181292,7.75E-05,0.001600837,1.37012204,FALSE,FALSE
64782,ENSG00000181026,protein_coding,AEN,0.260461842,3.857110505,2.689675231,0.008192095,0.028800922,-2.764661345,FALSE,FALSE
7172,ENSG00000137364,protein_coding,TPMT,-0.260405062,5.363403806,-3.500618386,0.000656638,0.005448328,-0.63347137,FALSE,FALSE
23334,ENSG00000198198,protein_coding,SZT2,0.260375347,6.370833607,3.526362239,0.000601549,0.00514168,-0.563659346,FALSE,FALSE
4520,ENSG00000188786,protein_coding,MTF1,0.260357588,4.823930779,3.788294993,0.000240587,0.002909217,0.306881751,FALSE,FALSE
84260,ENSG00000139437,protein_coding,TCHP,0.260346451,5.23058228,4.492894213,1.65E-05,0.00072189,2.758869543,FALSE,FALSE
6045,ENSG00000121481,protein_coding,RNF2,-0.260320563,4.180795099,-2.794913044,0.006063923,0.023306527,-2.534128155,FALSE,FALSE
100507650,ENSG00000215277,protein_coding,RNF212B,-0.260317407,1.327584052,-2.669690175,0.008665646,0.030030683,-2.614725129,FALSE,FALSE
